Fecha-hora;Temperatura máxima ºC;Temperatura media ºC;Temperatura mínima ºC;Humedad relativa med. %;Humedad relativa máx. %;Humedad relativa mín. %;Precipitación acumulada l/m²;Radiación global W/m²;Velocidad media viento 2 m m/s;Dirección viento 2 m (MODA) sector;Velocidad racha máx 2 m m/s;Dirección racha máx 2 m º;
13/10/2022 00:00:00;23.42;16.05;8.19;73.52;97.7;48.92;0.0;160.42;0.89;8.0;3.18;317.3
14/10/2022 00:00:00;25.32;18.17;13.31;70.77;90.0;44.22;0.0;188.43;1.16;8.0;3.65;338.3
15/10/2022 00:00:00;27.55;18.65;9.12;62.74;93.4;34.51;0.0;184.49;1.47;4.0;3.85;174.3
16/10/2022 00:00:00;28.14;21.49;16.33;59.12;82.4;31.44;0.0;148.61;2.92;4.0;5.6;141.0
17/10/2022 00:00:00;24.07;19.21;15.94;77.41;92.9;59.28;2.8;108.33;2.65;4.0;5.32;151.2
18/10/2022 00:00:00;25.66;20.84;16.14;71.75;91.2;51.2;0.0;143.75;3.06;4.0;5.38;140.3
19/10/2022 00:00:00;24.93;20.81;16.41;64.98;82.6;36.66;0.0;63.7;3.0;4.0;5.99;167.6
20/10/2022 00:00:00;21.45;18.07;14.63;69.07;88.6;42.48;3.0;45.81;3.44;4.0;7.47;222.2
21/10/2022 00:00:00;21.45;17.12;14.83;76.36;84.7;58.89;0.4;52.55;2.83;4.0;4.29;139.5
22/10/2022 00:00:00;23.16;18.07;13.58;69.03;87.1;51.0;0.0;142.71;3.08;4.0;6.62;136.3
23/10/2022 00:00:00;25.19;19.79;16.27;56.75;75.7;30.2;0.0;95.37;3.03;4.0;5.41;193.8
24/10/2022 00:00:00;21.13;17.07;12.53;59.99;85.8;38.55;0.0;114.35;1.53;4.0;4.17;204.2
25/10/2022 00:00:00;24.8;18.21;12.92;57.55;72.13;38.48;0.0;92.47;2.49;4.0;6.24;141.6
26/10/2022 00:00:00;24.4;18.95;12.33;56.85;75.52;38.35;0.0;112.85;2.26;4.0;4.18;169.5
27/10/2022 00:00:00;24.54;21.66;17.63;45.39;57.3;36.26;0.0;58.46;3.11;4.0;5.27;133.8
28/10/2022 00:00:00;25.71;21.25;19.03;38.66;46.7;29.55;0.0;69.21;3.1;4.0;5.02;130.6
29/10/2022 00:00:00;23.71;18.16;13.45;54.44;76.89;37.7;0.0;137.96;2.75;4.0;7.21;128.2
30/10/2022 00:00:00;18.75;15.29;11.97;80.1;97.2;67.44;0.4;55.85;1.35;4.0;4.66;133.5
31/10/2022 00:00:00;17.84;15.25;12.0;87.0;97.7;67.43;1.8;30.35;2.42;4.0;5.44;147.0
01/11/2022 00:00:00;21.12;14.25;8.85;80.0;98.1;48.59;0.2;139.35;0.89;8.0;3.3;331.4
02/11/2022 00:00:00;20.18;13.52;7.93;79.06;94.1;52.5;0.0;129.17;1.46;4.0;3.92;172.9
03/11/2022 00:00:00;20.01;14.2;8.26;81.5;94.6;52.1;0.8;74.79;1.9;3.0;4.46;320.6
04/11/2022 00:00:00;12.92;9.02;3.99;78.16;94.6;55.51;1.4;91.17;2.05;8.0;5.84;326.8
05/11/2022 00:00:00;17.06;10.27;5.57;73.52;88.2;48.92;0.0;145.6;1.43;8.0;3.67;322.2
06/11/2022 00:00:00;18.43;9.5;2.35;71.75;95.3;34.05;0.0;132.52;0.7;8.0;3.08;341.8
07/11/2022 00:00:00;19.45;11.67;2.81;69.72;93.8;47.98;0.0;125.93;2.05;4.0;4.63;127.1
08/11/2022 00:00:00;17.25;14.28;12.33;74.64;85.6;59.87;0.8;23.4;2.5;4.0;4.48;130.2
09/11/2022 00:00:00;17.12;12.67;6.95;80.9;94.6;58.17;0.4;64.42;1.52;1.0;4.45;0.04
10/11/2022 00:00:00;19.16;11.11;5.83;72.46;92.2;41.09;0.0;136.81;1.74;8.0;3.83;298.0
11/11/2022 00:00:00;18.83;11.55;4.19;77.76;95.0;50.35;0.0;112.15;1.68;4.0;4.57;140.5
12/11/2022 00:00:00;16.6;11.88;8.39;83.8;94.4;66.2;0.0;58.35;1.64;4.0;4.12;194.2
13/11/2022 00:00:00;19.48;12.2;5.57;76.87;96.4;49.18;0.0;124.07;1.59;4.0;3.64;179.4
14/11/2022 00:00:00;15.74;12.95;9.9;84.8;95.5;72.45;0.2;41.82;1.72;4.0;3.58;123.2
15/11/2022 00:00:00;16.93;13.63;10.96;79.08;89.0;58.63;0.4;40.49;2.0;4.0;4.55;132.9
16/11/2022 00:00:00;16.33;11.89;6.42;78.87;95.4;60.19;0.0;62.5;1.11;3.0;3.53;94.5
17/11/2022 00:00:00;21.52;14.36;9.97;71.68;88.4;35.01;0.6;96.88;1.51;1.0;6.54;300.5
18/11/2022 00:00:00;12.33;9.29;6.3;75.19;88.4;57.26;0.0;66.49;1.95;8.0;4.1;331.0
19/11/2022 00:00:00;10.45;7.08;4.65;74.04;83.9;57.99;0.0;85.85;2.48;8.0;5.99;298.1
20/11/2022 00:00:00;13.9;8.94;5.04;81.4;93.5;70.15;1.4;72.85;1.1;8.0;3.83;309.9
21/11/2022 00:00:00;12.54;8.87;5.37;86.5;95.9;71.8;16.8;38.83;2.45;2.0;6.03;350.8
22/11/2022 00:00:00;8.06;6.27;3.54;81.6;96.0;67.76;1.8;34.83;1.35;2.0;4.65;312.9
23/11/2022 00:00:00;14.7;9.46;6.23;87.7;97.5;62.09;3.2;54.29;1.17;8.0;4.33;339.2
24/11/2022 00:00:00;11.21;7.88;3.99;92.2;98.1;76.95;5.0;18.28;1.33;3.0;4.05;111.8
25/11/2022 00:00:00;12.72;8.18;4.19;85.7;99.1;61.31;1.4;83.3;1.71;8.0;5.74;310.8
26/11/2022 00:00:00;12.63;6.79;3.31;82.6;95.3;55.57;0.0;93.29;0.92;8.0;3.66;320.9
27/11/2022 00:00:00;11.15;5.52;0.31;88.9;97.5;68.35;0.8;94.56;0.61;7.0;3.82;272.0
28/11/2022 00:00:00;12.65;8.7;5.98;80.6;97.0;58.5;3.2;81.51;2.64;8.0;4.98;298.9
29/11/2022 00:00:00;11.48;9.08;7.01;81.0;92.3;71.93;0.6;36.66;2.34;8.0;4.29;294.5
30/11/2022 00:00:00;13.24;7.78;3.47;84.5;95.2;59.74;0.0;96.3;0.88;1.0;2.89;223.7
01/12/2022 00:00:00;10.36;5.1;0.9;81.9;98.1;60.78;0.2;107.87;2.47;8.0;6.3;329.2
02/12/2022 00:00:00;7.73;3.83;0.18;82.8;93.2;66.07;0.0;43.69;0.96;1.0;3.47;329.5
03/12/2022 00:00:00;3.73;2.15;0.24;94.8;97.2;90.8;2.4;16.91;0.44;3.0;2.59;93.9
04/12/2022 00:00:00;4.71;2.27;0.51;92.4;98.0;76.89;0.2;30.37;0.63;3.0;2.76;117.5
05/12/2022 00:00:00;5.4;3.27;0.97;95.3;99.5;86.0;1.8;26.07;0.7;3.0;3.64;149.2
06/12/2022 00:00:00;9.75;6.7;4.91;96.0;99.1;86.7;0.2;31.54;0.72;8.0;2.81;245.6
07/12/2022 00:00:00;13.97;7.85;4.78;94.9;100.0;69.78;0.0;64.9;0.91;3.0;3.03;152.7
08/12/2022 00:00:00;9.32;7.94;6.36;98.6;99.7;97.0;14.2;9.4;2.49;4.0;5.8;115.7
09/12/2022 00:00:00;10.69;8.75;6.49;96.7;100.0;83.5;4.0;52.51;1.31;8.0;4.39;328.7
10/12/2022 00:00:00;8.35;4.28;-0.81;72.57;91.0;57.92;0.0;97.57;2.64;8.0;5.83;329.4
11/12/2022 00:00:00;4.73;2.32;-1.0;90.2;97.8;78.32;1.8;31.93;0.8;8.0;2.72;315.7
12/12/2022 00:00:00;6.79;4.44;1.5;98.0;99.5;92.9;10.8;11.77;1.44;4.0;5.8;141.5
13/12/2022 00:00:00;9.11;6.55;3.53;99.5;100.0;98.9;8.2;22.22;0.69;7.0;3.63;300.2
14/12/2022 00:00:00;15.47;10.17;4.58;90.7;94.0;71.99;1.6;40.79;2.75;4.0;4.04;139.5
15/12/2022 00:00:00;13.51;10.22;7.47;92.0;99.2;74.54;1.4;64.26;1.07;6.0;4.1;117.4
16/12/2022 00:00:00;11.73;8.46;4.58;86.7;98.1;73.15;0.2;48.65;1.74;8.0;4.04;331.0
17/12/2022 00:00:00;9.97;5.34;0.18;90.7;99.0;73.6;0.0;73.04;0.81;2.0;3.39;328.7
18/12/2022 00:00:00;13.19;7.96;3.29;86.5;98.5;68.78;0.0;91.73;2.49;4.0;5.38;139.5
19/12/2022 00:00:00;13.05;9.59;7.14;87.1;96.9;70.63;0.0;81.77;3.48;4.0;6.11;135.8
20/12/2022 00:00:00;10.43;9.27;7.47;90.5;96.6;84.9;1.2;11.11;3.1;4.0;6.24;130.1
21/12/2022 00:00:00;15.94;9.5;4.65;90.1;99.7;65.8;0.2;88.52;0.69;8.0;3.95;274.3
22/12/2022 00:00:00;17.06;10.36;4.78;88.9;98.8;65.74;0.0;79.84;0.61;2.0;3.36;182.1
23/12/2022 00:00:00;14.04;9.87;6.82;91.2;99.2;80.3;0.2;36.82;0.66;2.0;2.68;126.6
24/12/2022 00:00:00;16.14;10.4;6.42;83.1;97.2;59.48;0.0;96.64;1.8;3.0;4.05;160.0
25/12/2022 00:00:00;17.14;12.0;8.39;71.74;86.0;52.02;0.0;93.98;2.91;4.0;5.83;173.5
26/12/2022 00:00:00;16.0;9.93;6.23;79.26;93.5;59.87;0.0;83.95;0.97;4.0;3.42;110.7
27/12/2022 00:00:00;14.83;8.95;4.45;89.5;99.3;64.63;0.0;90.48;0.57;3.0;2.7;94.7
28/12/2022 00:00:00;13.2;9.04;4.52;84.5;97.4;66.63;0.0;94.79;1.71;4.0;3.92;166.0
29/12/2022 00:00:00;13.47;10.19;7.47;83.6;97.2;72.06;3.4;40.79;2.01;3.0;3.8;108.8
30/12/2022 00:00:00;16.27;12.38;9.9;84.2;95.0;71.87;0.2;50.2;2.83;3.0;4.38;172.6
31/12/2022 00:00:00;15.94;11.92;8.59;66.64;85.2;51.98;0.0;103.7;3.16;4.0;5.93;99.4
