Fecha-hora;Temperatura máxima ºC;Temperatura media ºC;Temperatura mínima ºC;Humedad relativa med. %;Humedad relativa máx. %;Humedad relativa mín. %;Precipitación acumulada l/m²;Radiación global W/m²;Velocidad media viento 2 m m/s;Dirección viento 2 m (MODA) sector;
03/12/2022 00:00:00;4.94;2.91;0.97;91.6;95.7;84.4;3.4;15.32;0.6;4.0
04/12/2022 00:00:00;5.27;3.53;2.6;87.1;94.8;73.83;0.0;25.05;0.65;4.0
05/12/2022 00:00:00;5.9;4.21;2.5;90.8;96.0;80.4;3.0;31.49;0.95;3.0
06/12/2022 00:00:00;9.55;7.06;5.29;94.7;97.4;89.3;0.3;25.29;0.4;5.0
07/12/2022 00:00:00;15.91;9.15;4.91;88.0;97.8;57.03;0.0;87.86;0.6;3.0
08/12/2022 00:00:00;9.26;7.97;7.09;96.1;97.8;91.9;13.0;9.11;1.33;4.0
09/12/2022 00:00:00;10.87;9.06;7.74;95.2;98.2;75.56;1.6;35.78;0.46;7.0
10/12/2022 00:00:00;9.16;5.06;-0.37;69.92;91.4;48.98;0.1;89.72;2.27;1.0
11/12/2022 00:00:00;5.1;2.92;-0.42;86.6;96.4;70.3;1.7;33.3;0.41;3.0
12/12/2022 00:00:00;6.32;4.84;3.15;96.2;97.8;93.5;10.5;8.7;0.79;3.0
13/12/2022 00:00:00;9.39;7.45;5.82;96.8;98.4;90.9;5.6;24.46;0.41;4.0
14/12/2022 00:00:00;16.08;9.47;4.16;90.6;98.4;67.3;4.3;76.38;1.11;3.0
15/12/2022 00:00:00;13.04;9.93;7.32;94.1;98.0;82.0;1.8;50.49;0.61;5.0
16/12/2022 00:00:00;12.64;7.77;2.01;86.1;97.3;68.18;0.1;58.45;1.33;8.0
17/12/2022 00:00:00;11.22;4.82;-1.25;88.0;96.9;61.67;0.1;96.88;0.56;2.0
18/12/2022 00:00:00;13.59;7.3;2.21;87.8;97.5;67.94;0.0;75.49;1.32;4.0
19/12/2022 00:00:00;13.2;9.71;7.34;85.4;92.8;71.82;0.0;72.6;2.94;4.0
20/12/2022 00:00:00;11.26;9.4;6.32;88.0;97.1;79.93;1.4;18.63;2.78;3.0
21/12/2022 00:00:00;16.42;9.24;4.51;88.2;98.2;61.63;0.2;73.57;0.75;6.0
22/12/2022 00:00:00;17.66;10.08;3.86;85.8;97.5;61.59;0.0;73.07;0.67;5.0
23/12/2022 00:00:00;14.14;7.52;3.47;94.6;97.9;79.09;0.0;43.8;0.45;2.0
24/12/2022 00:00:00;16.14;7.24;2.72;89.4;98.3;59.28;0.1;97.57;0.54;1.0
25/12/2022 00:00:00;18.6;12.44;3.24;67.88;97.6;45.67;0.1;98.03;3.0;4.0
26/12/2022 00:00:00;16.56;8.81;3.41;82.4;97.0;53.5;0.0;89.43;0.55;1.0
27/12/2022 00:00:00;14.83;8.37;2.98;91.0;98.0;67.26;0.0;75.56;0.44;2.0
28/12/2022 00:00:00;12.08;6.48;2.1;94.1;98.3;73.99;0.1;61.35;0.45;8.0
29/12/2022 00:00:00;13.07;9.14;4.41;91.1;97.7;72.89;6.8;43.23;0.61;2.0
30/12/2022 00:00:00;16.36;11.63;9.1;90.1;97.9;72.51;0.6;49.11;0.67;2.0
31/12/2022 00:00:00;17.22;12.17;6.95;64.3;94.0;42.57;0.0;95.26;2.92;4.0
